oppervlakte_m2,index_right,buurtcode,p_le_2,netto_splitsbaar_m2,max_units_after_split,split_feasible,units_added_if_split,expected_units_added
7511,5549.0,BU04060410,0.9,6759.900000000001,2,True,1,0.09000000000000001
125,5553.0,BU04060614,0.39,112.5,2,True,1,0.03900000000000001
217,5536.0,BU04060001,0.5740000000000001,195.3,2,True,1,0.05740000000000001
127,5553.0,BU04060614,0.394,114.3,2,True,1,0.039400000000000004
207,5536.0,BU04060001,0.554,186.3,2,True,1,0.055400000000000005
127,5553.0,BU04060614,0.394,114.3,2,True,1,0.039400000000000004
140,5561.0,BU04061123,0.42,126.0,2,True,1,0.042
141,5561.0,BU04061123,0.422,126.9,2,True,1,0.0422
137,5561.0,BU04061123,0.414,123.3,2,True,1,0.0414
150,5550.0,BU04060511,0.44,135.0,2,True,1,0.044000000000000004
140,5561.0,BU04061123,0.42,126.0,2,True,1,0.042
300,5550.0,BU04060511,0.74,270.0,2,True,1,0.074
180,5558.0,BU04060919,0.5,162.0,2,True,1,0.05
137,5561.0,BU04061123,0.414,123.3,2,True,1,0.0414
121,5562.0,BU04061124,0.382,108.9,2,True,1,0.038200000000000005
184,5558.0,BU04060919,0.508,165.6,2,True,1,0.050800000000000005
137,5561.0,BU04061123,0.414,123.3,2,True,1,0.0414
179,5558.0,BU04060919,0.498,161.1,2,True,1,0.049800000000000004
187,5539.0,BU04060204,0.514,168.3,2,True,1,0.0514
175,5558.0,BU04060919,0.49,157.5,2,True,1,0.049
162,5558.0,BU04060919,0.46399999999999997,145.8,2,True,1,0.0464
140,5561.0,BU04061123,0.42,126.0,2,True,1,0.042
148,5558.0,BU04060919,0.436,133.20000000000002,2,True,1,0.0436
139,5561.0,BU04061123,0.418,125.10000000000001,2,True,1,0.041800000000000004
155,5561.0,BU04061123,0.44999999999999996,139.5,2,True,1,0.045
148,5558.0,BU04060919,0.436,133.20000000000002,2,True,1,0.0436
140,5561.0,BU04061123,0.42,126.0,2,True,1,0.042
229,5550.0,BU04060511,0.598,206.1,2,True,1,0.0598
131,5558.0,BU04060919,0.402,117.9,2,True,1,0.04020000000000001
159,5558.0,BU04060919,0.45799999999999996,143.1,2,True,1,0.0458
165,5561.0,BU04061123,0.47,148.5,2,True,1,0.047
139,5561.0,BU04061123,0.418,125.10000000000001,2,True,1,0.041800000000000004
120,5563.0,BU04061125,0.38,108.0,2,True,1,0.038000000000000006
148,5558.0,BU04060919,0.436,133.20000000000002,2,True,1,0.0436
132,5561.0,BU04061123,0.404,118.8,2,True,1,0.040400000000000005
229,5550.0,BU04060511,0.598,206.1,2,True,1,0.0598
192,5558.0,BU04060919,0.524,172.8,2,True,1,0.0524
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
150,5561.0,BU04061123,0.44,135.0,2,True,1,0.044000000000000004
131,5561.0,BU04061123,0.402,117.9,2,True,1,0.04020000000000001
121,5550.0,BU04060511,0.382,108.9,2,True,1,0.038200000000000005
164,5558.0,BU04060919,0.46799999999999997,147.6,2,True,1,0.0468
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
131,5550.0,BU04060511,0.402,117.9,2,True,1,0.04020000000000001
120,5563.0,BU04061125,0.38,108.0,2,True,1,0.038000000000000006
152,5558.0,BU04060919,0.444,136.8,2,True,1,0.0444
147,5561.0,BU04061123,0.434,132.3,2,True,1,0.0434
131,5561.0,BU04061123,0.402,117.9,2,True,1,0.04020000000000001
180,5558.0,BU04060919,0.5,162.0,2,True,1,0.05
133,5561.0,BU04061123,0.40599999999999997,119.7,2,True,1,0.0406
161,5558.0,BU04060919,0.46199999999999997,144.9,2,True,1,0.0462
126,5550.0,BU04060511,0.392,113.4,2,True,1,0.039200000000000006
455,5553.0,BU04060614,0.9,409.5,2,True,1,0.09000000000000001
146,5558.0,BU04060919,0.432,131.4,2,True,1,0.0432
229,5550.0,BU04060511,0.598,206.1,2,True,1,0.0598
126,5550.0,BU04060511,0.392,113.4,2,True,1,0.039200000000000006
455,5553.0,BU04060614,0.9,409.5,2,True,1,0.09000000000000001
166,5558.0,BU04060919,0.472,149.4,2,True,1,0.0472
159,5561.0,BU04061123,0.45799999999999996,143.1,2,True,1,0.0458
455,5553.0,BU04060614,0.9,409.5,2,True,1,0.09000000000000001
256,5550.0,BU04060511,0.6519999999999999,230.4,2,True,1,0.0652
149,5548.0,BU04060409,0.438,134.1,2,True,1,0.043800000000000006
285,5537.0,BU04060002,0.71,256.5,2,True,1,0.071
159,5558.0,BU04060919,0.45799999999999996,143.1,2,True,1,0.0458
153,5561.0,BU04061123,0.44599999999999995,137.70000000000002,2,True,1,0.0446
120,5563.0,BU04061125,0.38,108.0,2,True,1,0.038000000000000006
455,5553.0,BU04060614,0.9,409.5,2,True,1,0.09000000000000001
161,5558.0,BU04060919,0.46199999999999997,144.9,2,True,1,0.0462
203,5536.0,BU04060001,0.546,182.70000000000002,2,True,1,0.05460000000000001
1354,5555.0,BU04060716,0.9,1218.6000000000001,2,True,1,0.09000000000000001
150,5558.0,BU04060919,0.44,135.0,2,True,1,0.044000000000000004
564,5555.0,BU04060716,0.9,507.6,2,True,1,0.09000000000000001
176,5558.0,BU04060919,0.492,158.4,2,True,1,0.0492
141,5536.0,BU04060001,0.422,126.9,2,True,1,0.0422
149,5548.0,BU04060409,0.438,134.1,2,True,1,0.043800000000000006
163,5558.0,BU04060919,0.46599999999999997,146.70000000000002,2,True,1,0.0466
240,5536.0,BU04060001,0.62,216.0,2,True,1,0.062
253,5537.0,BU04060002,0.646,227.70000000000002,2,True,1,0.0646
168,5548.0,BU04060409,0.476,151.20000000000002,2,True,1,0.0476
158,5563.0,BU04061125,0.45599999999999996,142.20000000000002,2,True,1,0.0456
261,5536.0,BU04060001,0.6619999999999999,234.9,2,True,1,0.0662
149,5548.0,BU04060409,0.438,134.1,2,True,1,0.043800000000000006
193,5537.0,BU04060002,0.526,173.70000000000002,2,True,1,0.05260000000000001
131,5563.0,BU04061125,0.402,117.9,2,True,1,0.04020000000000001
150,5548.0,BU04060409,0.44,135.0,2,True,1,0.044000000000000004
131,5563.0,BU04061125,0.402,117.9,2,True,1,0.04020000000000001
174,5550.0,BU04060511,0.488,156.6,2,True,1,0.0488
129,5563.0,BU04061125,0.398,116.10000000000001,2,True,1,0.0398
150,5548.0,BU04060409,0.44,135.0,2,True,1,0.044000000000000004
713,5539.0,BU04060204,0.9,641.7,2,True,1,0.09000000000000001
131,5563.0,BU04061125,0.402,117.9,2,True,1,0.04020000000000001
156,5561.0,BU04061123,0.45199999999999996,140.4,2,True,1,0.0452
451,5539.0,BU04060204,0.9,405.90000000000003,2,True,1,0.09000000000000001
186,5537.0,BU04060002,0.512,167.4,2,True,1,0.0512
131,5563.0,BU04061125,0.402,117.9,2,True,1,0.04020000000000001
124,5563.0,BU04061125,0.388,111.60000000000001,2,True,1,0.0388
152,5563.0,BU04061125,0.444,136.8,2,True,1,0.0444
295,5537.0,BU04060002,0.73,265.5,2,True,1,0.073
123,5561.0,BU04061123,0.386,110.7,2,True,1,0.0386
133,5563.0,BU04061125,0.40599999999999997,119.7,2,True,1,0.0406
312,5552.0,BU04060513,0.764,280.8,2,True,1,0.07640000000000001
131,5563.0,BU04061125,0.402,117.9,2,True,1,0.04020000000000001
122,5536.0,BU04060001,0.384,109.8,2,True,1,0.038400000000000004
440,5536.0,BU04060001,0.9,396.0,2,True,1,0.09000000000000001
133,5563.0,BU04061125,0.40599999999999997,119.7,2,True,1,0.0406
1611,5552.0,BU04060513,0.9,1449.9,2,True,1,0.09000000000000001
180,5559.0,BU04061020,0.5,162.0,2,True,1,0.05
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
930,5552.0,BU04060513,0.9,837.0,2,True,1,0.09000000000000001
162,5561.0,BU04061123,0.46399999999999997,145.8,2,True,1,0.0464
133,5563.0,BU04061125,0.40599999999999997,119.7,2,True,1,0.0406
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
131,5563.0,BU04061125,0.402,117.9,2,True,1,0.04020000000000001
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
216,5536.0,BU04060001,0.5720000000000001,194.4,2,True,1,0.05720000000000001
129,5563.0,BU04061125,0.398,116.10000000000001,2,True,1,0.0398
294,5537.0,BU04060002,0.728,264.6,2,True,1,0.0728
294,5549.0,BU04060410,0.728,264.6,2,True,1,0.0728
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
131,5563.0,BU04061125,0.402,117.9,2,True,1,0.04020000000000001
143,5561.0,BU04061123,0.426,128.70000000000002,2,True,1,0.0426
163,5563.0,BU04061125,0.46599999999999997,146.70000000000002,2,True,1,0.0466
229,5536.0,BU04060001,0.598,206.1,2,True,1,0.0598
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
127,5563.0,BU04061125,0.394,114.3,2,True,1,0.039400000000000004
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
122,5558.0,BU04060919,0.384,109.8,2,True,1,0.038400000000000004
127,5563.0,BU04061125,0.394,114.3,2,True,1,0.039400000000000004
127,5563.0,BU04061125,0.394,114.3,2,True,1,0.039400000000000004
147,5561.0,BU04061123,0.434,132.3,2,True,1,0.0434
126,5563.0,BU04061125,0.392,113.4,2,True,1,0.039200000000000006
127,5563.0,BU04061125,0.394,114.3,2,True,1,0.039400000000000004
306,5536.0,BU04060001,0.752,275.40000000000003,2,True,1,0.0752
139,5561.0,BU04061123,0.418,125.10000000000001,2,True,1,0.041800000000000004
137,5561.0,BU04061123,0.414,123.3,2,True,1,0.0414
124,5563.0,BU04061125,0.388,111.60000000000001,2,True,1,0.0388
179,5558.0,BU04060919,0.498,161.1,2,True,1,0.049800000000000004
462,5536.0,BU04060001,0.9,415.8,2,True,1,0.09000000000000001
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
121,5563.0,BU04061125,0.382,108.9,2,True,1,0.038200000000000005
125,5563.0,BU04061125,0.39,112.5,2,True,1,0.03900000000000001
125,5563.0,BU04061125,0.39,112.5,2,True,1,0.03900000000000001
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
129,5558.0,BU04060919,0.398,116.10000000000001,2,True,1,0.0398
238,5539.0,BU04060204,0.616,214.20000000000002,2,True,1,0.0616
144,5558.0,BU04060919,0.428,129.6,2,True,1,0.042800000000000005
144,5561.0,BU04061123,0.428,129.6,2,True,1,0.042800000000000005
152,5558.0,BU04060919,0.444,136.8,2,True,1,0.0444
151,5561.0,BU04061123,0.442,135.9,2,True,1,0.0442
121,5563.0,BU04061125,0.382,108.9,2,True,1,0.038200000000000005
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
147,5561.0,BU04061123,0.434,132.3,2,True,1,0.0434
120,5536.0,BU04060001,0.38,108.0,2,True,1,0.038000000000000006
123,5563.0,BU04061125,0.386,110.7,2,True,1,0.0386
127,5563.0,BU04061125,0.394,114.3,2,True,1,0.039400000000000004
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
178,5561.0,BU04061123,0.496,160.20000000000002,2,True,1,0.049600000000000005
257,5536.0,BU04060001,0.6539999999999999,231.3,2,True,1,0.0654
123,5561.0,BU04061123,0.386,110.7,2,True,1,0.0386
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
126,5550.0,BU04060511,0.392,113.4,2,True,1,0.039200000000000006
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
456,5557.0,BU04060818,0.9,410.40000000000003,2,True,1,0.09000000000000001
155,5561.0,BU04061123,0.44999999999999996,139.5,2,True,1,0.045
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
127,5557.0,BU04060818,0.394,114.3,2,True,1,0.039400000000000004
158,5561.0,BU04061123,0.45599999999999996,142.20000000000002,2,True,1,0.0456
126,5561.0,BU04061123,0.392,113.4,2,True,1,0.039200000000000006
172,5561.0,BU04061123,0.484,154.8,2,True,1,0.0484
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
153,5561.0,BU04061123,0.44599999999999995,137.70000000000002,2,True,1,0.0446
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
544,5552.0,BU04060513,0.9,489.6,2,True,1,0.09000000000000001
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
624,5536.0,BU04060001,0.9,561.6,2,True,1,0.09000000000000001
122,5562.0,BU04061124,0.384,109.8,2,True,1,0.038400000000000004
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
122,5562.0,BU04061124,0.384,109.8,2,True,1,0.038400000000000004
139,5561.0,BU04061123,0.418,125.10000000000001,2,True,1,0.041800000000000004
158,5561.0,BU04061123,0.45599999999999996,142.20000000000002,2,True,1,0.0456
141,5561.0,BU04061123,0.422,126.9,2,True,1,0.0422
141,5561.0,BU04061123,0.422,126.9,2,True,1,0.0422
183,5561.0,BU04061123,0.506,164.70000000000002,2,True,1,0.050600000000000006
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
145,5558.0,BU04060919,0.43,130.5,2,True,1,0.043000000000000003
147,5561.0,BU04061123,0.434,132.3,2,True,1,0.0434
145,5558.0,BU04060919,0.43,130.5,2,True,1,0.043000000000000003
132,5561.0,BU04061123,0.404,118.8,2,True,1,0.040400000000000005
626,5553.0,BU04060614,0.9,563.4,2,True,1,0.09000000000000001
161,5561.0,BU04061123,0.46199999999999997,144.9,2,True,1,0.0462
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
160,5561.0,BU04061123,0.45999999999999996,144.0,2,True,1,0.046
157,5561.0,BU04061123,0.45399999999999996,141.3,2,True,1,0.045399999999999996
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
153,5557.0,BU04060818,0.44599999999999995,137.70000000000002,2,True,1,0.0446
122,5562.0,BU04061124,0.384,109.8,2,True,1,0.038400000000000004
122,5562.0,BU04061124,0.384,109.8,2,True,1,0.038400000000000004
142,5561.0,BU04061123,0.424,127.8,2,True,1,0.0424
172,5557.0,BU04060818,0.484,154.8,2,True,1,0.0484
128,5558.0,BU04060919,0.396,115.2,2,True,1,0.0396
1416,5564.0,BU04061226,0.9,1274.4,2,True,1,0.09000000000000001
139,5561.0,BU04061123,0.418,125.10000000000001,2,True,1,0.041800000000000004
160,5558.0,BU04060919,0.45999999999999996,144.0,2,True,1,0.046
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
159,5558.0,BU04060919,0.45799999999999996,143.1,2,True,1,0.0458
161,5558.0,BU04060919,0.46199999999999997,144.9,2,True,1,0.0462
140,5561.0,BU04061123,0.42,126.0,2,True,1,0.042
181,5561.0,BU04061123,0.502,162.9,2,True,1,0.0502
122,5562.0,BU04061124,0.384,109.8,2,True,1,0.038400000000000004
3820,5552.0,BU04060513,0.9,3438.0,2,True,1,0.09000000000000001
145,5558.0,BU04060919,0.43,130.5,2,True,1,0.043000000000000003
296,5549.0,BU04060410,0.732,266.40000000000003,2,True,1,0.0732
125,5563.0,BU04061125,0.39,112.5,2,True,1,0.03900000000000001
168,5561.0,BU04061123,0.476,151.20000000000002,2,True,1,0.0476
646,5552.0,BU04060513,0.9,581.4,2,True,1,0.09000000000000001
126,5558.0,BU04060919,0.392,113.4,2,True,1,0.039200000000000006
145,5558.0,BU04060919,0.43,130.5,2,True,1,0.043000000000000003
125,5563.0,BU04061125,0.39,112.5,2,True,1,0.03900000000000001
131,5561.0,BU04061123,0.402,117.9,2,True,1,0.04020000000000001
122,5563.0,BU04061125,0.384,109.8,2,True,1,0.038400000000000004
125,5563.0,BU04061125,0.39,112.5,2,True,1,0.03900000000000001
1107,5558.0,BU04060919,0.9,996.3000000000001,2,True,1,0.09000000000000001
181,5561.0,BU04061123,0.502,162.9,2,True,1,0.0502
175,5561.0,BU04061123,0.49,157.5,2,True,1,0.049
121,5563.0,BU04061125,0.382,108.9,2,True,1,0.038200000000000005
146,5558.0,BU04060919,0.432,131.4,2,True,1,0.0432
130,5561.0,BU04061123,0.4,117.0,2,True,1,0.04000000000000001
125,5563.0,BU04061125,0.39,112.5,2,True,1,0.03900000000000001
130,5553.0,BU04060614,0.4,117.0,2,True,1,0.04000000000000001
125,5563.0,BU04061125,0.39,112.5,2,True,1,0.03900000000000001
162,5561.0,BU04061123,0.46399999999999997,145.8,2,True,1,0.0464
157,5561.0,BU04061123,0.45399999999999996,141.3,2,True,1,0.045399999999999996
134,5553.0,BU04060614,0.408,120.60000000000001,2,True,1,0.0408
127,5563.0,BU04061125,0.394,114.3,2,True,1,0.039400000000000004
138,5558.0,BU04060919,0.416,124.2,2,True,1,0.0416
171,5561.0,BU04061123,0.482,153.9,2,True,1,0.0482
128,5553.0,BU04060614,0.396,115.2,2,True,1,0.0396
149,5561.0,BU04061123,0.438,134.1,2,True,1,0.043800000000000006
121,5563.0,BU04061125,0.382,108.9,2,True,1,0.038200000000000005
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
126,5558.0,BU04060919,0.392,113.4,2,True,1,0.039200000000000006
168,5561.0,BU04061123,0.476,151.20000000000002,2,True,1,0.0476
127,5553.0,BU04060614,0.394,114.3,2,True,1,0.039400000000000004
138,5561.0,BU04061123,0.416,124.2,2,True,1,0.0416
129,5553.0,BU04060614,0.398,116.10000000000001,2,True,1,0.0398
128,5561.0,BU04061123,0.396,115.2,2,True,1,0.0396
121,5563.0,BU04061125,0.382,108.9,2,True,1,0.038200000000000005
1906,5552.0,BU04060513,0.9,1715.4,2,True,1,0.09000000000000001
169,5561.0,BU04061123,0.478,152.1,2,True,1,0.0478
145,5561.0,BU04061123,0.43,130.5,2,True,1,0.043000000000000003
136,5561.0,BU04061123,0.412,122.4,2,True,1,0.0412
214,5558.0,BU04060919,0.5680000000000001,192.6,2,True,1,0.05680000000000001
142,5561.0,BU04061123,0.424,127.8,2,True,1,0.0424
154,5561.0,BU04061123,0.44799999999999995,138.6,2,True,1,0.0448
121,5563.0,BU04061125,0.382,108.9,2,True,1,0.038200000000000005
127,5558.0,BU04060919,0.394,114.3,2,True,1,0.039400000000000004
124,5561.0,BU04061123,0.388,111.60000000000001,2,True,1,0.0388
294,5540.0,BU04060205,0.728,264.6,2,True,1,0.0728
121,5559.0,BU04061020,0.382,108.9,2,True,1,0.038200000000000005
147,5563.0,BU04061125,0.434,132.3,2,True,1,0.0434
157,5561.0,BU04061123,0.45399999999999996,141.3,2,True,1,0.045399999999999996
122,5558.0,BU04060919,0.384,109.8,2,True,1,0.038400000000000004
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
127,5561.0,BU04061123,0.394,114.3,2,True,1,0.039400000000000004
127,5561.0,BU04061123,0.394,114.3,2,True,1,0.039400000000000004
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
122,5561.0,BU04061123,0.384,109.8,2,True,1,0.038400000000000004
135,5563.0,BU04061125,0.41,121.5,2,True,1,0.041
353,5549.0,BU04060410,0.8460000000000001,317.7,2,True,1,0.08460000000000001
122,5559.0,BU04061020,0.384,109.8,2,True,1,0.038400000000000004
124,5563.0,BU04061125,0.388,111.60000000000001,2,True,1,0.0388
124,5563.0,BU04061125,0.388,111.60000000000001,2,True,1,0.0388
129,5558.0,BU04060919,0.398,116.10000000000001,2,True,1,0.0398
286,5552.0,BU04060513,0.712,257.40000000000003,2,True,1,0.0712
133,5558.0,BU04060919,0.40599999999999997,119.7,2,True,1,0.0406
174,5536.0,BU04060001,0.488,156.6,2,True,1,0.0488
752,5552.0,BU04060513,0.9,676.8000000000001,2,True,1,0.09000000000000001
129,5558.0,BU04060919,0.398,116.10000000000001,2,True,1,0.0398
153,5563.0,BU04061125,0.44599999999999995,137.70000000000002,2,True,1,0.0446
144,5561.0,BU04061123,0.428,129.6,2,True,1,0.042800000000000005
216,5536.0,BU04060001,0.5720000000000001,194.4,2,True,1,0.05720000000000001
129,5558.0,BU04060919,0.398,116.10000000000001,2,True,1,0.0398
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
342,5539.0,BU04060204,0.8240000000000001,307.8,2,True,1,0.08240000000000001
131,5563.0,BU04061125,0.402,117.9,2,True,1,0.04020000000000001
1865,5556.0,BU04060817,0.9,1678.5,2,True,1,0.09000000000000001
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
675,5552.0,BU04060513,0.9,607.5,2,True,1,0.09000000000000001
144,5559.0,BU04061020,0.428,129.6,2,True,1,0.042800000000000005
314,5541.0,BU04060206,0.768,282.6,2,True,1,0.07680000000000001
171,5536.0,BU04060001,0.482,153.9,2,True,1,0.0482
165,5561.0,BU04061123,0.47,148.5,2,True,1,0.047
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
134,5536.0,BU04060001,0.408,120.60000000000001,2,True,1,0.0408
131,5563.0,BU04061125,0.402,117.9,2,True,1,0.04020000000000001
136,5558.0,BU04060919,0.412,122.4,2,True,1,0.0412
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
136,5561.0,BU04061123,0.412,122.4,2,True,1,0.0412
122,5558.0,BU04060919,0.384,109.8,2,True,1,0.038400000000000004
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
135,5536.0,BU04060001,0.41,121.5,2,True,1,0.041
130,5553.0,BU04060614,0.4,117.0,2,True,1,0.04000000000000001
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
120,5553.0,BU04060614,0.38,108.0,2,True,1,0.038000000000000006
157,5561.0,BU04061123,0.45399999999999996,141.3,2,True,1,0.045399999999999996
133,5563.0,BU04061125,0.40599999999999997,119.7,2,True,1,0.0406
121,5562.0,BU04061124,0.382,108.9,2,True,1,0.038200000000000005
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
120,5553.0,BU04060614,0.38,108.0,2,True,1,0.038000000000000006
138,5536.0,BU04060001,0.416,124.2,2,True,1,0.0416
120,5553.0,BU04060614,0.38,108.0,2,True,1,0.038000000000000006
121,5536.0,BU04060001,0.382,108.9,2,True,1,0.038200000000000005
247,5536.0,BU04060001,0.634,222.3,2,True,1,0.0634
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
131,5563.0,BU04061125,0.402,117.9,2,True,1,0.04020000000000001
121,5536.0,BU04060001,0.382,108.9,2,True,1,0.038200000000000005
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
324,5536.0,BU04060001,0.788,291.6,2,True,1,0.07880000000000001
131,5553.0,BU04060614,0.402,117.9,2,True,1,0.04020000000000001
123,5553.0,BU04060614,0.386,110.7,2,True,1,0.0386
125,5561.0,BU04061123,0.39,112.5,2,True,1,0.03900000000000001
133,5563.0,BU04061125,0.40599999999999997,119.7,2,True,1,0.0406
122,5553.0,BU04060614,0.384,109.8,2,True,1,0.038400000000000004
126,5563.0,BU04061125,0.392,113.4,2,True,1,0.039200000000000006
130,5536.0,BU04060001,0.4,117.0,2,True,1,0.04000000000000001
124,5563.0,BU04061125,0.388,111.60000000000001,2,True,1,0.0388
124,5563.0,BU04061125,0.388,111.60000000000001,2,True,1,0.0388
128,5564.0,BU04061226,0.396,115.2,2,True,1,0.0396
487,5552.0,BU04060513,0.9,438.3,2,True,1,0.09000000000000001
128,5564.0,BU04061226,0.396,115.2,2,True,1,0.0396
485,5562.0,BU04061124,0.9,436.5,2,True,1,0.09000000000000001
153,5557.0,BU04060818,0.44599999999999995,137.70000000000002,2,True,1,0.0446
128,5564.0,BU04061226,0.396,115.2,2,True,1,0.0396
128,5564.0,BU04061226,0.396,115.2,2,True,1,0.0396
127,5564.0,BU04061226,0.394,114.3,2,True,1,0.039400000000000004
127,5564.0,BU04061226,0.394,114.3,2,True,1,0.039400000000000004
121,5561.0,BU04061123,0.382,108.9,2,True,1,0.038200000000000005
